page_key,title,level,edition,level_2_area,file_path,url_path,description,link_phrases
s_community_voting_overview,Community-Based Voting and Collaboration,2,s,community_voting,s/community_voting/overview.mdx,/docs/s/community_voting/,"The mechanism the whole platform runs on: positions, plans and candidate judgments come from citizens voting and working together.",community-based voting and collaboration
s_community_voting_the_community_builds_it,"The Community Builds the Package, We Do Not Hand It Down",3,s,community_voting,s/community_voting/the_community_builds_it.mdx,/docs/s/community_voting/the_community_builds_it/,"Collaboration produces the package, and the package is the product.","community builds the package, we do not hand it down"
s_community_voting_vote_your_spectrum,Voting on Where You Sit on the Spectrum,3,s,community_voting,s/community_voting/vote_your_spectrum.mdx,/docs/s/community_voting/vote_your_spectrum/,Citizens vote their own position. That position drives candidate matching.,voting on where you sit on the spectrum
s_economics_for_workers_overview,Economics That Work for Workers,2,s,economics_for_workers,s/economics_for_workers/overview.mdx,/docs/s/economics_for_workers/,"Economics is the center of this door, and every plank gets the same test: does it work for the worker.",economics that work for workers
s_fix_bills_overview,Partisan Laws and Bills,2,s,fix_bills,s/fix_bills/overview.mdx,/docs/s/fix_bills/,"Partisan law work happens on the .com doors, and this is where democratic socialists add and prioritize the laws they care about.",partisan laws and bills
s_fix_bills_add_the_laws_you_care_about,Adding the Laws This Community Cares About,3,s,fix_bills,s/fix_bills/add_the_laws_you_care_about.mdx,/docs/s/fix_bills/add_the_laws_you_care_about/,Democratic socialists add and shape the laws that matter to them.,adding the laws this community cares about
s_fix_bills_bills_that_matter_most,Bills That Matter Most to Democratic Socialists,3,s,fix_bills,s/fix_bills/bills_that_matter_most.mdx,/docs/s/fix_bills/bills_that_matter_most/,A concrete bill is a better test of a candidate than a general statement.,bills that matter most to democratic socialists
s_four_doors_overview,How This Door Relates to the Other Three,2,s,four_doors,s/four_doors/overview.mdx,/docs/s/four_doors/,"Four party doors, one app: R Republicans, D Democrats, L Libertarians, S Democratic Socialists.",how this door relates to the other three
s_four_doors_one_app_four_doors,"One App, Four Doors",3,s,four_doors,s/four_doors/one_app_four_doors.mdx,/docs/s/four_doors/one_app_four_doors/,"WeCitizensSocialism.com is edition S of the one We The Citizens app, recognized by hostname.","one app, four doors"
s_four_doors_sending_visitors_here,Sending Non-Partisan Visitors Here,3,s,four_doors,s/four_doors/sending_visitors_here.mdx,/docs/s/four_doors/sending_visitors_here/,The .io's job is to send you to the door for the party you care about.,sending non-partisan visitors here
s_meritocracy_overview,Meritocracy on This Community's Own Basis,2,s,meritocracy,s/meritocracy/overview.mdx,/docs/s/meritocracy/,"The engine underneath everything, run on the basis this community chooses for itself: the candidates most dedicated to citizens and strongest at refusing to be co-opted.",meritocracy on this community's own basis
s_meritocracy_dedicated_to_citizens,Dedicated to Always Work for Citizens,3,s,meritocracy,s/meritocracy/dedicated_to_citizens.mdx,/docs/s/meritocracy/dedicated_to_citizens/,"The test is what happens after the election, not what was promised before it.",dedicated to always work for citizens
s_meritocracy_matching_the_spectrum,Matching Candidates to Where You Sit on the Spectrum,3,s,meritocracy,s/meritocracy/matching_the_spectrum.mdx,/docs/s/meritocracy/matching_the_spectrum/,"Democratic socialists are not one position, so we do not flatten them into one.",matching candidates to where you sit on the spectrum
s_meritocracy_open_source_open_data_open_ai,"Open Data, Open Source, Open AI",3,s,meritocracy,s/meritocracy/open_source_open_data_open_ai.mdx,/docs/s/meritocracy/open_source_open_data_open_ai/,This is what makes the meritocracy claim verifiable instead of just asserted.,"open data, open source, open ai"
s_meritocracy_strong_enough_to_refuse,Strong Enough to Refuse Being Co-Opted,3,s,meritocracy,s/meritocracy/strong_enough_to_refuse.mdx,/docs/s/meritocracy/strong_enough_to_refuse/,Being good is not enough if the pressure turns you.,strong enough to refuse being co-opted
s_new_colonialism_overview,New Colonialism: Foreign Interests Controlling US Politicians,2,s,new_colonialism,s/new_colonialism/overview.mdx,/docs/s/new_colonialism/,A new layer of colonialism gets added every year when foreign money buys influence over US politicians and US citizens pay for it.,new colonialism: foreign interests controlling us politicians
s_new_colonialism_challengers_who_will_remove_the_layers,Challengers Who Will Remove the Layers,3,s,new_colonialism,s/new_colonialism/challengers_who_will_remove_the_layers.mdx,/docs/s/new_colonialism/challengers_who_will_remove_the_layers/,"Every year the layer gets thicker, because the incumbents who benefit will not remove it.",challengers who will remove the layers
s_non_partisan_site_overview,What Stays Up at the Non-Partisan Site,2,s,non_partisan_site,s/non_partisan_site/overview.mdx,/docs/s/non_partisan_site/,"Some things deliberately do not move down to this door, and this page points at the .io instead of quietly duplicating them.",what stays up at the non-partisan site
s_non_partisan_site_no_religion_on_this_door,"No Religion Up There, and None on This Door",3,s,non_partisan_site,s/non_partisan_site/no_religion_on_this_door.mdx,/docs/s/non_partisan_site/no_religion_on_this_door/,That language is exclusive to the Republican door.,"no religion up there, and none on this door"
s_non_partisan_site_the_neutral_lobby,The Neutral Lobby and the One High-Level Plan,3,s,non_partisan_site,s/non_partisan_site/the_neutral_lobby.mdx,/docs/s/non_partisan_site/the_neutral_lobby/,The .io has exactly one top-level plan.,neutral lobby and the one high-level plan
s_non_partisan_site_the_read_only_rollup,The Read-Only Trust-Score Roll-Up,3,s,non_partisan_site,s/non_partisan_site/the_read_only_rollup.mdx,/docs/s/non_partisan_site/the_read_only_rollup/,"The combined, cross-party trust view lives up on the .io.",read-only trust-score roll-up
s_replace_incumbents_overview,Replacing Incumbents Controlled by Special Interests and Money in Politics,2,s,replace_incumbents,s/replace_incumbents/overview.mdx,/docs/s/replace_incumbents/,The core action: elect challengers to replace incumbents who answer to special interests and concentrated money instead of to the people who elected them.,replacing incumbents controlled by special interests and money in politics
s_replace_incumbents_challengers_who_cannot_be_bought,Challengers Who Cannot Be Bought,3,s,replace_incumbents,s/replace_incumbents/challengers_who_cannot_be_bought.mdx,/docs/s/replace_incumbents/challengers_who_cannot_be_bought/,An incumbent serving foreign interests over the citizen base is disqualified by that fact.,challengers who cannot be bought
s_replace_incumbents_fixing_citizens_united,Citizens United Gets Fixed by This System,3,s,replace_incumbents,s/replace_incumbents/fixing_citizens_united.mdx,/docs/s/replace_incumbents/fixing_citizens_united/,Unlimited outside money only works if it buys officeholders.,citizens united gets fixed by this system
s_replace_incumbents_when_votes_track_donors,When the Votes Track the Donors,3,s,replace_incumbents,s/replace_incumbents/when_votes_track_donors.mdx,/docs/s/replace_incumbents/when_votes_track_donors/,The trigger is the voting record.,when the votes track the donors
s_rigged_economy_overview,Removing the Rigged Economy,2,s,rigged_economy,s/rigged_economy/overview.mdx,/docs/s/rigged_economy/,"The Democratic Socialist community's own package for removing the rigged layer and getting back to an ethical, clean economy.",removing the rigged economy
s_rigged_economy_ideal_for_workers,"An Ethical, Clean Economy That Is Ideal for Workers",3,s,rigged_economy,s/rigged_economy/ideal_for_workers.mdx,/docs/s/rigged_economy/ideal_for_workers/,Removing the rigged layer is the means. The clean economy is the end.,"ethical, clean economy that is ideal for workers"
s_rigged_economy_the_democratic_socialist_package,The Democratic Socialist Community Own Package,3,s,rigged_economy,s/rigged_economy/the_democratic_socialist_package.mdx,/docs/s/rigged_economy/the_democratic_socialist_package/,The community creates the package. We give the process and the tools.,democratic socialist community own package
s_reference_text,We The Citizens S — Reference Text,3,s,s,s/reference_text.mdx,/docs/s/reference_text/,"Long-form reference text for the Democratic Socialist front door at WeCitizensSocialism.com: your own seats, your own incumbents, and who could replace them.",we the citizens s — reference text
s_overview,We The Citizens S,door,s,s,s/overview.mdx,/docs/s/overview/,"The Democratic Socialist front door at WeCitizensSocialism.com: your own seats, your own incumbents, and who could replace them.",we the citizens s; wecitizenssocialism.com
s_trust_scores_overview,Trust Scores,2,s,trust_scores,s/trust_scores/overview.mdx,/docs/s/trust_scores/,"Trust scores are how a citizen judges whether a candidate really works for citizens — built and voted here, at the party level.",trust scores
s_trust_scores_built_and_voted_here,"Built and Voted Here, at the Party Level",3,s,trust_scores,s/trust_scores/built_and_voted_here.mdx,/docs/s/trust_scores/built_and_voted_here/,"If you want your vote to count on a score, this is where you cast it.","built and voted here, at the party level"
s_trust_scores_the_read_only_rollup,The Read-Only Roll-Up on the Non-Partisan Site,3,s,trust_scores,s/trust_scores/the_read_only_rollup.mdx,/docs/s/trust_scores/the_read_only_rollup/,The .io stitches the party scores together. Nobody votes there.,read-only roll-up on the non-partisan site
s_words_we_use_overview,Words We Use and Words We Avoid,2,s,words_we_use,s/words_we_use/overview.mdx,/docs/s/words_we_use/,"Language is the whole job of this door: two audiences never share a page, and we never claim a status we do not hold.",words we use and words we avoid
s_words_we_use_words_we_avoid,Words We Avoid,3,s,words_we_use,s/words_we_use/words_we_avoid.mdx,/docs/s/words_we_use/words_we_avoid/,The phrases that never appear on this door.,words we avoid
s_words_we_use_words_we_use,Words We Use,3,s,words_we_use,s/words_we_use/words_we_use.mdx,/docs/s/words_we_use/words_we_use/,The phrases that belong on this door.,words we use
s_yearly_conference_overview,The Yearly Strategic Conference,2,s,yearly_conference,s/yearly_conference/overview.mdx,/docs/s/yearly_conference/,"A yearly strategic conference for this community, where its direction gets set together.",yearly strategic conference
s_yearly_conference_a_com_level_event,"A .com-Level Event, Not a Non-Partisan One",3,s,yearly_conference,s/yearly_conference/a_com_level_event.mdx,/docs/s/yearly_conference/a_com_level_event/,The conference is not held at the non-partisan level.,".com-level event, not a non-partisan one"
